"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"2595","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,545333,"","foul",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","LAD","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,NA,641786,2,4,"Bot",NA,NA,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,545333,669257,571970,621035,457759,608369,607461,656847,605141,NA,NA,NA,NA,NA,NA,NA,NA,31,2,"",0,2,0,2,2,0,0,2,"","",NA,0,NA
"2596","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,545333,"","foul",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","LAD","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,641786,2,4,"Bot",NA,NA,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,545333,669257,571970,621035,457759,608369,607461,656847,605141,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"",0,2,0,2,2,0,0,2,"","",NA,0,NA
"2597","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,680686,"double","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager doubles (3) on a sharp line drive to center fielder James Outman.   J.P. Crawford scores.    Luis Liberato scores.    Taylor Trammell to 3rd.","S","L","R","SEA","LAD","X",8,"line_drive",0,0,2021,NA,NA,NA,NA,641487,642451,666211,1,7,"Bot",182.25,52.17,NA,NA,670281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,680686,670281,592660,542992,641914,519303,666784,681546,656716,NA,NA,NA,1.25,NA,1,1,NA,61,1,"",5,3,5,3,3,7,7,3,"","",NA,0.051,NA
"2598","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,545333,"strikeout","swinging_strike",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","LAD","S",2,"",0,2,2021,NA,NA,NA,NA,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,545333,669257,571970,621035,457759,608369,607461,656847,605141,NA,NA,NA,0,NA,0,0,NA,13,3,"",0,0,0,0,0,0,0,0,"","",NA,-0.023,NA
"2599","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,545333,"","foul",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","LAD","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,545333,669257,571970,621035,457759,608369,607461,656847,605141,NA,NA,NA,NA,NA,NA,NA,NA,13,2,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2600","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,545333,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","LAD","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,2,"Bot",NA,NA,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,545333,669257,571970,621035,457759,608369,607461,656847,605141,NA,NA,NA,NA,NA,NA,NA,NA,13,1,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2601","",2021-03-22,NA,NA,NA,"Seager, Kyle",572122,595014,"double","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager doubles (2) on a sharp line drive to center fielder James Outman.","S","L","R","SEA","LAD","X",8,"line_drive",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,6,"Bot",171.58,50.13,NA,NA,669257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641989,595014,669257,592660,542992,641914,519303,666784,681546,656716,NA,NA,NA,1.25,NA,1,1,NA,49,1,"",5,3,5,3,3,5,5,3,"","",NA,0.036,NA
"2602","",2021-03-20,NA,NA,NA,"Seager, Kyle",572122,605138,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager lines out to center fielder Leody Taveras.","S","L","L","TEX","SEA","X",8,"line_drive",0,0,2021,NA,NA,NA,NA,NA,NA,NA,1,3,"Top",124.85,72.02,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641940,605138,624431,663993,669256,596059,643396,621311,665750,608336,NA,NA,NA,0,NA,0,0,NA,19,1,"",0,4,4,0,4,0,4,0,"","",NA,0.006,NA
"2603","",2021-03-20,NA,NA,NA,"Seager, Kyle",572122,667463,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a ground ball to second baseman Nick Solak.","S","L","L","TEX","SEA","X",4,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,NA,2,7,"Top",182.25,133.1,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641940,667463,624431,663993,669256,596059,673995,666969,665750,667727,NA,NA,NA,0.9,NA,1,0,NA,51,1,"",2,5,5,2,5,2,5,2,"","",NA,-0.005,NA
"2604","",2021-03-20,NA,NA,NA,"Seager, Kyle",572122,605138,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a ground ball to shortstop Isiah Kiner-Falefa.","S","L","L","TEX","SEA","X",6,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,1,"Top",92.34,163.64,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641940,605138,624431,663993,669256,596059,643396,621311,665750,608336,NA,NA,NA,0.9,NA,1,0,NA,3,1,"",0,2,2,0,2,0,2,0,"","",NA,-0.026,NA
"2605","",2021-03-20,NA,NA,NA,"Seager, Kyle",572122,667463,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager grounds out, second baseman Nick Solak to first baseman Nate Lowe.","S","L","L","TEX","SEA","X",4,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,5,"Top",144.66,154.48,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641940,667463,624431,663993,669256,596059,643396,621311,665750,608336,NA,NA,NA,0,NA,0,0,NA,34,1,"",0,5,5,0,5,0,5,0,"","",NA,0.004,NA
"2606","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"strikeout","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","CWS","S",2,"",0,2,2021,NA,NA,NA,NA,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,0,NA,0,0,NA,28,3,"",1,5,1,5,5,1,1,5,"","",NA,-0.012,NA
"2607","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"","foul_tip",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","CWS","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,NA,NA,NA,NA,NA,28,2,"",1,5,1,5,5,1,1,5,"","",NA,0,NA
"2608","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"","foul",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","CWS","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,NA,NA,NA,NA,NA,28,1,"",1,5,1,5,5,1,1,5,"","",NA,0,NA
"2609","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"strikeout","swinging_strike",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","CWS","S",2,"",0,2,2021,NA,NA,NA,NA,NA,571745,664238,0,1,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,0,NA,0,0,NA,6,3,"",0,0,0,0,0,0,0,0,"","",NA,-0.049,NA
"2610","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"","swinging_strike",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","CWS","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,571745,664238,0,1,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2611","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,607481,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a ground ball to second baseman Nick Madrigal.   Julio Rodriguez scores.","S","L","L","SEA","CWS","X",4,"ground_ball",0,0,2021,NA,NA,NA,NA,677594,NA,NA,1,6,"Bot",149.23,165.16,NA,NA,518960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,607481,518960,683734,663611,664901,544725,608384,641553,670768,NA,NA,NA,0.9,NA,1,0,NA,59,1,"",6,5,6,5,5,7,7,5,"","",NA,0.053,NA
"2612","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,458681,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager strikes out swinging.","S","L","R","SEA","CWS","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,571745,664238,0,1,"Bot",NA,NA,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,458681,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2613","",2021-03-19,NA,NA,NA,"Seager, Kyle",572122,621114,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a ground ball to shortstop Leury Garcia.","S","L","R","SEA","CWS","X",6,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,5,"Bot",146.18,152.95,NA,NA,606213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642003,621114,606213,683734,663611,664901,544725,608384,641553,594809,NA,NA,NA,0.9,NA,1,0,NA,46,1,"",3,5,3,5,5,3,3,5,"","",NA,0.053,NA
"2614","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"strikeout","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","L","SEA","LAA","S",2,"",0,2,2021,NA,NA,NA,NA,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,0,NA,0,0,NA,36,3,"",0,6,0,6,6,0,0,6,"","",NA,-0.007,NA
"2615","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","L","SEA","LAA","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,NA,NA,NA,NA,NA,36,2,"",0,6,0,6,6,0,0,6,"","",NA,0,NA
"2616","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","L","SEA","LAA","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,NA,NA,NA,NA,NA,36,1,"",0,6,0,6,6,0,0,6,"","",NA,0,NA
"2617","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"walk","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Dylan Moore to 3rd.    Ty France to 2nd.","S","L","L","SEA","LAA","B",NA,"",3,0,2021,NA,NA,NA,NA,NA,664238,664034,1,1,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,0.7,NA,0,0,NA,12,4,"",0,3,0,3,3,0,0,3,"","",NA,0.068,NA
"2618","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Dylan Moore to 3rd.    Ty France to 2nd.","S","L","L","SEA","LAA","B",NA,"",2,0,2021,NA,NA,NA,NA,NA,664238,664034,1,1,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,NA,NA,NA,NA,NA,12,3,"",0,3,0,3,3,0,0,3,"","",NA,0,NA
"2619","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Dylan Moore to 3rd.    Ty France to 2nd.","S","L","L","SEA","LAA","B",NA,"",1,0,2021,NA,NA,NA,NA,NA,664238,664034,1,1,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"",0,3,0,3,3,0,0,3,"","",NA,0,NA
"2620","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,500779,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Dylan Moore to 3rd.    Ty France to 2nd.","S","L","L","SEA","LAA","B",NA,"",0,0,2021,NA,NA,NA,NA,NA,664238,664034,1,1,"Bot",NA,NA,NA,NA,621532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,500779,621532,665120,670351,620439,650859,621493,445055,666176,NA,NA,NA,NA,NA,NA,NA,NA,12,1,"",0,3,0,3,3,0,0,3,"","",NA,0,NA
"2621","",2021-03-17,NA,NA,NA,"Seager, Kyle",572122,623381,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a ground ball to right fielder Scott Schebler.   Jose Marmolejos to 2nd.","S","L","L","SEA","LAA","X",9,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,592530,0,6,"Bot",154.75,102.98,NA,NA,643599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641970,623381,643599,642136,608686,594838,670869,642221,677941,594988,NA,NA,NA,0.9,NA,1,0,NA,51,1,"",0,6,0,6,6,0,0,6,"","",NA,0.016,NA
"2622","",2021-03-15,NA,NA,NA,"Seager, Kyle",572122,642203,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager lines out to second baseman Josh VanMeter.","S","L","R","SEA","AZ","X",4,"line_drive",0,0,2021,NA,NA,NA,NA,641584,664059,NA,2,3,"Bot",149.15,143.53,NA,NA,608348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641830,642203,608348,572233,642165,621500,668942,641796,606466,656413,NA,NA,NA,0,NA,0,0,NA,22,1,"",0,0,0,0,0,0,0,0,"","",NA,-0.065,NA
"2623","",2021-03-15,NA,NA,NA,"Seager, Kyle",572122,656686,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager grounds out, pitcher Corbin Martin to first baseman Pavin Smith.   Taylor Trammell to 3rd.    Braden Bishop to 2nd.","S","L","R","SEA","AZ","X",1,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,666211,623323,0,6,"Bot",129.37,181.06,NA,NA,645444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641830,656686,645444,656976,668942,642736,672695,621500,664983,656413,NA,NA,NA,0,NA,0,0,NA,48,1,"",0,4,0,4,4,0,0,4,"","",NA,-0.016,NA
"2624","",2021-03-15,NA,NA,NA,"Seager, Kyle",572122,642203,"strikeout","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","AZ","S",2,"",0,2,2021,NA,NA,NA,NA,NA,666211,NA,1,1,"Bot",NA,NA,NA,NA,608348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641830,642203,608348,572233,642165,621500,668942,641796,606466,656413,NA,NA,NA,0,NA,0,0,NA,6,3,"",0,0,0,0,0,0,0,0,"","",NA,-0.033,NA
"2625","",2021-03-15,NA,NA,NA,"Seager, Kyle",572122,642203,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","AZ","S",NA,"",0,1,2021,NA,NA,NA,NA,NA,666211,NA,1,1,"Bot",NA,NA,NA,NA,608348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641830,642203,608348,572233,642165,621500,668942,641796,606466,656413,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2626","",2021-03-15,NA,NA,NA,"Seager, Kyle",572122,642203,"","called_strike",NA,NA,NA,NA,NA,"Kyle Seager called out on strikes.","S","L","R","SEA","AZ","S",NA,"",0,0,2021,NA,NA,NA,NA,NA,666211,NA,1,1,"Bot",NA,NA,NA,NA,608348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641830,642203,608348,572233,642165,621500,668942,641796,606466,656413,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2627","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,605232,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager grounds out, shortstop Dee Strange-Gordon to first baseman Cheslor Cuthbert.","S","L","L","SEA","CIN","X",6,"ground_ball",0,0,2021,NA,NA,NA,NA,NA,NA,NA,1,4,"Bot",112.5,154.7,NA,NA,663886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,605232,663886,596144,663697,607468,543829,608385,669222,606157,NA,NA,NA,0,NA,0,0,NA,30,1,"",0,3,0,3,3,0,0,3,"","",NA,-0.017,NA
"2628","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,605521,"walk","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Luis Torrens to 2nd.","S","L","R","SEA","CIN","B",NA,"",3,0,2021,NA,NA,NA,NA,NA,NA,620443,0,6,"Bot",NA,NA,NA,NA,620453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,605521,620453,596144,670895,664060,676480,592622,595981,547170,NA,NA,NA,0.7,NA,0,0,NA,48,4,"",1,3,1,3,3,1,1,3,"","",NA,0.088,NA
"2629","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,605521,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Luis Torrens to 2nd.","S","L","R","SEA","CIN","B",NA,"",2,0,2021,NA,NA,NA,NA,NA,NA,620443,0,6,"Bot",NA,NA,NA,NA,620453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,605521,620453,596144,670895,664060,676480,592622,595981,547170,NA,NA,NA,NA,NA,NA,NA,NA,48,3,"",1,3,1,3,3,1,1,3,"","",NA,0,NA
"2630","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,605521,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Luis Torrens to 2nd.","S","L","R","SEA","CIN","B",NA,"",1,0,2021,NA,NA,NA,NA,NA,NA,620443,0,6,"Bot",NA,NA,NA,NA,620453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,605521,620453,596144,670895,664060,676480,592622,595981,547170,NA,NA,NA,NA,NA,NA,NA,NA,48,2,"",1,3,1,3,3,1,1,3,"","",NA,0,NA
"2631","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,622491,"walk","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.","S","L","R","SEA","CIN","B",NA,"",3,0,2021,NA,NA,NA,NA,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,663886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,622491,663886,596144,663697,607468,543829,608385,669222,606157,NA,NA,NA,0.7,NA,0,0,NA,6,4,"",0,0,0,0,0,0,0,0,"","",NA,0.012,NA
"2632","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,622491,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.","S","L","R","SEA","CIN","B",NA,"",2,0,2021,NA,NA,NA,NA,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,663886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,622491,663886,596144,663697,607468,543829,608385,669222,606157,NA,NA,NA,NA,NA,NA,NA,NA,6,3,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2633","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,605521,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.   Luis Torrens to 2nd.","S","L","R","SEA","CIN","B",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,620443,0,6,"Bot",NA,NA,NA,NA,620453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,605521,620453,596144,670895,664060,676480,592622,595981,547170,NA,NA,NA,NA,NA,NA,NA,NA,48,1,"",1,3,1,3,3,1,1,3,"","",NA,0,NA
"2634","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,622491,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.","S","L","R","SEA","CIN","B",NA,"",1,0,2021,NA,NA,NA,NA,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,663886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,622491,663886,596144,663697,607468,543829,608385,669222,606157,NA,NA,NA,NA,NA,NA,NA,NA,6,2,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2635","",2021-03-12,NA,NA,NA,"Seager, Kyle",572122,622491,"","ball",NA,NA,NA,NA,NA,"Kyle Seager walks.","S","L","R","SEA","CIN","B",NA,"",0,0,2021,NA,NA,NA,NA,NA,NA,NA,2,1,"Bot",NA,NA,NA,NA,663886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642017,622491,663886,596144,663697,607468,543829,608385,669222,606157,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"",0,0,0,0,0,0,0,0,"","",NA,0,NA
"2636","",2021-03-10,NA,NA,NA,"Seager, Kyle",572122,676969,"field_out","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager pops out to shortstop Anderson Tejeda.","S","L","R","SEA","TEX","X",6,"popup",0,0,2021,NA,NA,NA,NA,NA,NA,664059,2,4,"Bot",106.92,134.36,NA,NA,543308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641969,676969,543308,663993,628451,673995,660731,641829,592261,666969,NA,NA,NA,0,NA,0,0,NA,48,1,"",4,10,4,10,10,4,4,10,"","",NA,NA,NA
"2637","",2021-03-10,NA,NA,NA,"Seager, Kyle",572122,605194,"double","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager doubles (1) on a line drive to left fielder Jason Martin.","S","L","R","SEA","TEX","X",7,"line_drive",0,0,2021,NA,NA,NA,NA,NA,NA,NA,2,1,"Bot",72.92,54.03,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641969,605194,624431,663993,628451,571788,660731,641829,642201,666969,NA,NA,NA,1.25,NA,1,1,NA,12,1,"",0,4,0,4,4,0,0,4,"","",NA,0.016,NA
"2638","",2021-03-10,NA,NA,NA,"Seager, Kyle",572122,623474,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a line drive to right fielder Adolis Garcia.   Mitch Haniger scores.","S","L","R","SEA","TEX","X",9,"line_drive",0,0,2021,NA,NA,NA,NA,NA,571745,NA,1,3,"Bot",177.46,123.18,NA,NA,624431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641969,623474,624431,663993,628451,571788,660731,641829,642201,666969,NA,NA,NA,0.9,NA,1,0,NA,30,1,"",1,6,1,6,6,2,2,6,"","",NA,0.039,NA
"2639","",2021-03-08,NA,NA,NA,"Seager, Kyle",572122,668676,"single","hit_into_play",NA,NA,NA,NA,NA,"Kyle Seager singles on a pop up to third baseman Yu Chang.","S","L","R","CLE","SEA","X",5,"popup",0,0,2021,NA,NA,NA,NA,NA,NA,NA,2,3,"Top",77.13,145.56,NA,NA,547379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642201,668676,547379,641343,514917,644374,665926,592696,640458,647304,NA,NA,NA,0.9,NA,1,0,NA,20,1,"",0,0,0,0,0,0,0,0,"","",NA,-0.015,NA
